  0.499998987       5.00000024E-04
  0.499996990       9.99999000E-04
  0.499993980       1.49999605E-03
  0.499989986       1.99999008E-03
  0.499984980       2.49998015E-03
  0.499978989       2.99996510E-03
  0.499971986       3.49994423E-03
  0.499963999       3.99991637E-03
  0.499954998       4.49988060E-03
  0.499944985       4.99983551E-03
  0.499933988       5.49978064E-03
  0.499921978       5.99971460E-03
  0.499908984       6.49963645E-03
  0.499894977       6.99954526E-03
  0.499879986       7.49944011E-03
  0.499863982       7.99932051E-03
  0.499846995       8.49918462E-03
  0.499828994       8.99903197E-03
  0.499809980       9.49886069E-03
  0.499789983       9.99867078E-03
  0.499768972       1.04984604E-02
  0.499746978       1.09982295E-02
  0.499723971       1.14979763E-02
  0.499699980       1.19976997E-02
  0.499674976       1.24973999E-02
  0.499648958       1.29970750E-02
  0.499621958       1.34967240E-02
  0.499593943       1.39963459E-02
  0.499564946       1.44959399E-02
  0.499534935       1.49955051E-02
  0.499503940       1.54950395E-02
  0.499471933       1.59945432E-02
  0.499438912       1.64940152E-02
  0.499404907       1.69934537E-02
  0.499369889       1.74928587E-02
  0.499333888       1.79922283E-02
  0.499296874       1.84915625E-02
  0.499258876       1.89908594E-02
  0.499219865       1.94901172E-02
  0.499179840       1.99893359E-02
  0.499138832       2.04885155E-02
  0.499096811       2.09876541E-02
  0.499053806       2.14867499E-02
  0.499009788       2.19858028E-02
  0.498964757       2.24848110E-02
  0.498918742       2.29837745E-02
  0.498871714       2.34826915E-02
  0.498823702       2.39815619E-02
  0.498774678       2.44803838E-02
  0.498724669       2.49791574E-02
  0.498673648       2.54778806E-02
  0.498621613       2.59765517E-02
  0.498568594       2.64751706E-02
  0.498514563       2.69737374E-02
  0.498459548       2.74722502E-02
  0.498403519       2.79707070E-02
  0.498346478       2.84691080E-02
  0.498288453       2.89674513E-02
  0.498229414       2.94657368E-02
  0.498169363       2.99639627E-02
  0.498108327       3.04621290E-02
  0.498046279       3.09602339E-02
  0.497983247       3.14582773E-02
  0.497919202       3.19562554E-02
  0.497854143       3.24541703E-02
  0.497788101       3.29520181E-02
  0.497721046       3.34498025E-02
  0.497652978       3.39475200E-02
  0.497583926       3.44451666E-02
  0.497513860       3.49427462E-02
  0.497442812       3.54402550E-02
  0.497370750       3.59376892E-02
  0.497297674       3.64350528E-02
  0.497223616       3.69323418E-02
  0.497148544       3.74295563E-02
  0.497072458       3.79266962E-02
  0.496995389       3.84237580E-02
  0.496917307       3.89207453E-02
  0.496838212       3.94176543E-02
  0.496758133       3.99144813E-02
  0.496677041       4.04112302E-02
  0.496594936       4.09078971E-02
  0.496511847       4.14044783E-02
  0.496427745       4.19009775E-02
  0.496342629       4.23973911E-02
  0.496256530       4.28937189E-02
  0.496169418       4.33899611E-02
  0.496081293       4.38861139E-02
  0.495992184       4.43821810E-02
  0.495902061       4.48781550E-02
  0.495810926       4.53740396E-02
  0.495718777       4.58698310E-02
  0.495625645       4.63655293E-02
  0.495531499       4.68611345E-02
  0.495436341       4.73566465E-02
  0.495340198       4.78520617E-02
  0.495243043       4.83473800E-02
  0.495144874       4.88426015E-02
  0.495045692       4.93377224E-02
  0.494945526       4.98327427E-02
  0.494844347       5.03276624E-02
  0.494742155       5.08224778E-02
  0.494638979       5.13171926E-02
  0.494534791       5.18118031E-02
  0.494429588       5.23063056E-02
  0.494323373       5.28007038E-02
  0.494216174       5.32949939E-02
  0.494107962       5.37891760E-02
  0.493998736       5.42832464E-02
  0.493888497       5.47772087E-02
  0.493777245       5.52710593E-02
  0.493665010       5.57647981E-02
  0.493551761       5.62584214E-02
  0.493437499       5.67519292E-02
  0.493322223       5.72453216E-02
  0.493205965       5.77385984E-02
  0.493088692       5.82317561E-02
  0.492970407       5.87247945E-02
  0.492851108       5.92177138E-02
  0.492730796       5.97105138E-02
  0.492609501       6.02031909E-02
  0.492487192       6.06957451E-02
  0.492363870       6.11881725E-02
  0.492239535       6.16804771E-02
  0.492114186       6.21726550E-02
  0.491987854       6.26647025E-02
